Year,Geography Name,Poverty Estimate,Population Estimate,Poverty Percent
2015,Escondido,60,453,0.132
2015,Escondido,118,485,0.243
2015,Escondido,866,5140,0.168
2015,Escondido,521,2641,0.197
2015,Escondido,345,2499,0.138
2015,Escondido,559,2275,0.246
2015,Escondido,426,2400,0.178
2015,Escondido,553,1362,0.406
2015,Escondido,47,470,0.1
2015,Escondido,109,578,0.189
2015,Escondido,1694,7085,0.239
2015,Escondido,851,3784,0.225
2015,Escondido,843,3301,0.255
2015,Escondido,318,1266,0.251
2015,Escondido,346,1155,0.3
2015,Escondido,433,916,0.473
2015,Escondido,27,161,0.168
2015,Escondido,248,482,0.515
2015,Escondido,1372,3980,0.345
2015,Escondido,752,2057,0.366
2015,Escondido,620,1923,0.322
2015,Escondido,515,1542,0.334
2015,Escondido,865,1643,0.526
2015,Escondido,780,1311,0.595
2015,Escondido,101,375,0.269
2015,Escondido,260,643,0.404
2015,Escondido,2521,5514,0.457
2015,Escondido,1225,2814,0.435
2015,Escondido,1296,2700,0.48
2015,Escondido,143,1089,0.131
2015,Escondido,473,2696,0.175
2015,Escondido,18,756,0.024
2015,Escondido,180,1296,0.139
2015,Escondido,0,357,0
2015,Escondido,814,6194,0.131
2015,Escondido,450,3381,0.133
2015,Escondido,364,2813,0.129
2015,Escondido,149,1448,0.103
2015,Escondido,430,2589,0.166
2015,Escondido,186,802,0.232
2015,Escondido,38,1060,0.036
2015,Escondido,31,351,0.088
2015,Escondido,834,6250,0.133
2015,Escondido,441,3448,0.128
2015,Escondido,393,2802,0.14
2015,Escondido,411,1554,0.264
2015,Escondido,332,2023,0.164
2015,Escondido,170,635,0.268
2015,Escondido,164,1043,0.157
2015,Escondido,44,249,0.177
2015,Escondido,1121,5504,0.204
2015,Escondido,591,2653,0.223
2015,Escondido,530,2851,0.186
2015,Escondido,60,1221,0.049
2015,Escondido,167,1657,0.101
2015,Escondido,10,486,0.021
2015,Escondido,57,435,0.131
2015,Escondido,0,254,0
2015,Escondido,294,4053,0.073
2015,Escondido,109,1865,0.058
2015,Escondido,185,2188,0.085
2015,Escondido,168,1359,0.124
2015,Escondido,142,1791,0.079
2015,Escondido,17,618,0.028
2015,Escondido,28,612,0.046
2015,Escondido,39,252,0.155
2015,Escondido,394,4632,0.085
2015,Escondido,209,2311,0.09
2015,Escondido,185,2321,0.08
2015,Escondido,232,1671,0.139
2015,Escondido,325,1596,0.204
2015,Escondido,208,917,0.227
2015,Escondido,80,447,0.179
2015,Escondido,151,441,0.342
2015,Escondido,996,5072,0.196
2015,Escondido,511,2301,0.222
2015,Escondido,485,2771,0.175
2015,Escondido,378,1692,0.223
2015,Escondido,516,2002,0.258
2015,Escondido,469,1359,0.345
2015,Escondido,15,246,0.061
2015,Escondido,185,584,0.317
2015,Escondido,1563,5883,0.266
2015,Escondido,842,2892,0.291
2015,Escondido,721,2991,0.241
2015,Escondido,376,1876,0.2
2015,Escondido,399,2116,0.189
2015,Escondido,337,849,0.397
2015,Escondido,48,563,0.085
2015,Escondido,218,668,0.326
2015,Escondido,1378,6072,0.227
2015,Escondido,527,2806,0.188
2015,Escondido,851,3266,0.261
2020,Coronado,127,756,0.168
2015,Escondido,126,1465,0.086
2015,Escondido,373,1439,0.259
2015,Escondido,254,747,0.34
2015,Escondido,34,264,0.129
2015,Escondido,58,338,0.172
2015,Escondido,845,4253,0.199
2015,Escondido,439,2291,0.192
2015,Escondido,406,1962,0.207
2015,Escondido,50,699,0.072
2015,Escondido,40,1484,0.027
2015,Escondido,29,563,0.052
2015,Escondido,13,552,0.024
2015,Escondido,19,346,0.055
2015,Escondido,151,3644,0.041
2015,Escondido,91,1963,0.046
2015,Escondido,60,1681,0.036
2015,San Diego,0,196,0
2015,San Diego,29,775,0.037
2015,San Diego,12,151,0.079
2015,San Diego,10,373,0.027
2015,San Diego,7,77,0.091
2015,San Diego,58,1572,0.037
2015,San Diego,40,885,0.045
2015,San Diego,18,687,0.026
2020,Chula Vista,138,1414,0.098
2015,San Diego,109,1783,0.061
2015,San Diego,151,2316,0.065
2015,San Diego,46,793,0.058
2015,San Diego,83,800,0.104
2015,San Diego,50,820,0.061
2015,San Diego,439,6512,0.067
2015,San Diego,202,3461,0.058
2015,San Diego,237,3051,0.078
2015,San Diego,167,1258,0.133
2015,San Diego,66,4430,0.015
2015,San Diego,45,2491,0.018
2015,San Diego,38,723,0.053
2015,San Diego,0,531,0
2015,San Diego,316,9433,0.033
2015,San Diego,121,4657,0.026
2015,San Diego,195,4776,0.041
2015,Coronado,66,635,0.104
2015,Coronado,24,825,0.029
2015,Coronado,39,578,0.067
2015,Coronado,53,496,0.107
2015,Coronado,43,302,0.142
2015,Coronado,225,2836,0.079
2015,Coronado,118,1485,0.079
2015,Coronado,107,1351,0.079
2015,Coronado,0,193,0
2015,Coronado,134,1060,0.126
2015,Coronado,19,500,0.038
2015,Coronado,31,565,0.055
2015,Coronado,0,63,0
2015,Coronado,184,2381,0.077
2015,Coronado,93,1139,0.082
2015,Coronado,91,1242,0.073
2015,National City,62,498,0.124
2015,National City,169,615,0.275
2015,National City,124,364,0.341
2015,National City,67,227,0.295
2015,National City,24,70,0.343
2015,National City,446,1774,0.251
2015,National City,231,909,0.254
2015,National City,215,865,0.249
2015,National City,103,948,0.109
2015,National City,225,1661,0.135
2015,National City,115,654,0.176
2015,National City,73,556,0.131
2015,National City,85,416,0.204
2015,National City,601,4235,0.142
2015,National City,400,2265,0.177
2015,National City,201,1970,0.102
2015,Carlsbad,72,1445,0.05
2015,Carlsbad,480,4182,0.115
2015,Carlsbad,323,2126,0.152
2015,Carlsbad,38,871,0.044
2015,Carlsbad,109,548,0.199
2015,Carlsbad,1022,9172,0.111
2015,Carlsbad,535,4750,0.113
2015,Carlsbad,487,4422,0.11
2020,San Diego,28,278,0.101
2020,San Diego,31,1060,0.029
2020,San Diego,0,335,0
2020,San Diego,9,1005,0.009
2020,San Diego,0,292,0
2020,San Diego,68,2970,0.023
2020,San Diego,35,1561,0.022
2020,San Diego,33,1409,0.023
2020,San Diego,35,382,0.092
2020,San Diego,85,752,0.113
2020,San Diego,0,234,0
2020,San Diego,84,751,0.112
2020,San Diego,0,79,0
2020,San Diego,204,2198,0.093
2020,San Diego,171,1228,0.139
2020,San Diego,33,970,0.034
2020,San Diego,21,926,0.023
2020,San Diego,87,2004,0.043
2020,San Diego,0,393,0
2020,San Diego,11,683,0.016
2020,San Diego,0,59,0
2020,San Diego,119,4065,0.029
2020,San Diego,42,2160,0.019
2020,San Diego,77,1905,0.04
2020,San Diego,180,1573,0.114
2020,San Diego,58,1647,0.035
2020,San Diego,0,156,0
2020,San Diego,0,236,0
2020,San Diego,0,73,0
2020,San Diego,238,3685,0.065
2020,San Diego,123,1746,0.07
2020,San Diego,115,1939,0.059
2020,San Diego,73,811,0.09
2020,San Diego,149,1500,0.099
2020,San Diego,2,192,0.01
2020,San Diego,34,441,0.077
2020,San Diego,0,160,0
2020,San Diego,258,3104,0.083
2020,San Diego,82,1609,0.051
2020,San Diego,176,1495,0.118
2020,San Diego,130,1045,0.124
2020,Coronado,62,578,0.107
2020,San Diego,117,1653,0.071
2020,San Diego,0,204,0
2020,San Diego,42,306,0.137
2020,San Diego,0,80,0
2020,San Diego,289,3288,0.088
2020,San Diego,103,1319,0.078
2020,San Diego,186,1969,0.094
2020,San Diego,79,1521,0.052
2020,San Diego,79,1570,0.05
2020,San Diego,0,217,0
2020,San Diego,139,861,0.161
2020,San Diego,0,153,0
2020,San Diego,297,4322,0.069
2020,San Diego,154,2062,0.075
2020,San Diego,143,2260,0.063
2020,San Diego,202,2213,0.091
2020,San Diego,142,1828,0.078
2020,San Diego,0,239,0
2020,San Diego,47,658,0.071
2020,San Diego,0,217,0
2020,San Diego,391,5155,0.076
2020,San Diego,133,2342,0.057
2020,San Diego,258,2813,0.092
2020,San Diego,152,1491,0.102
2020,San Diego,125,1654,0.076
2020,San Diego,0,247,0
2020,San Diego,41,375,0.109
2020,San Diego,38,165,0.23
2020,San Diego,356,3932,0.091
2020,San Diego,216,1994,0.108
2020,San Diego,140,1938,0.072
2020,San Diego,65,1294,0.05
2020,San Diego,57,1222,0.047
2020,San Diego,0,155,0
2020,San Diego,7,241,0.029
2020,San Diego,0,206,0
2020,San Diego,129,3118,0.041
2020,San Diego,55,1382,0.04
2020,San Diego,74,1736,0.043
2020,San Diego,220,1153,0.191
2020,San Diego,76,1533,0.05
2020,San Diego,29,127,0.228
2020,San Diego,9,397,0.023
2020,San Diego,0,210,0
2020,San Diego,334,3420,0.098
2020,San Diego,237,1717,0.138
2020,San Diego,97,1703,0.057
2020,San Diego,39,1358,0.029
2020,San Diego,103,1628,0.063
2020,San Diego,0,194,0
2020,San Diego,20,398,0.05
2020,San Diego,0,202,0
2020,San Diego,162,3780,0.043
2020,San Diego,61,1878,0.032
2020,San Diego,101,1902,0.053
2020,San Diego,348,1861,0.187
2020,San Diego,444,2178,0.204
2020,San Diego,148,758,0.195
2020,San Diego,308,576,0.535
2020,San Diego,62,369,0.168
2020,San Diego,1310,5742,0.228
2020,San Diego,717,2955,0.243
2020,San Diego,593,2787,0.213
2020,San Diego,111,1454,0.076
2020,San Diego,182,2142,0.085
2020,San Diego,0,353,0
2020,San Diego,18,153,0.118
2020,San Diego,0,192,0
2020,San Diego,311,4294,0.072
2020,San Diego,108,2053,0.053
2020,San Diego,203,2241,0.091
2020,San Diego,56,977,0.057
2020,San Diego,125,1404,0.089
2020,San Diego,0,198,0
2020,San Diego,48,534,0.09
2020,San Diego,0,70,0
2020,San Diego,229,3183,0.072
2020,San Diego,132,1727,0.076
2020,San Diego,97,1456,0.067
2020,San Diego,0,398,0
2020,San Diego,28,1570,0.018
2020,San Diego,0,243,0
2020,San Diego,31,916,0.034
2020,San Diego,0,189,0
2020,San Diego,59,3316,0.018
2020,San Diego,42,1577,0.027
2020,San Diego,17,1739,0.01
2020,San Diego,72,604,0.119
2020,San Diego,145,1266,0.115
2020,San Diego,0,167,0
2020,San Diego,21,280,0.075
2020,San Diego,41,229,0.179
2020,San Diego,279,2546,0.11
2020,San Diego,109,1142,0.095
2020,San Diego,170,1404,0.121
2020,San Diego,143,2020,0.071
2020,San Diego,262,2431,0.108
2020,San Diego,115,423,0.272
2020,San Diego,36,461,0.078
2020,San Diego,22,171,0.129
2020,San Diego,578,5506,0.105
2020,San Diego,304,2825,0.108
2020,San Diego,274,2681,0.102
2020,San Diego,242,1068,0.227
2020,San Diego,268,1125,0.238
2020,San Diego,241,650,0.371
2020,San Diego,80,426,0.188
2020,San Diego,23,62,0.371
2020,San Diego,854,3331,0.256
2020,San Diego,367,1551,0.237
2020,San Diego,487,1780,0.274
2020,San Diego,342,1624,0.211
2020,San Diego,354,1641,0.216
2020,San Diego,263,1043,0.252
2020,San Diego,131,654,0.2
2020,San Diego,333,485,0.687
2020,San Diego,1423,5447,0.261
2020,San Diego,776,2706,0.287
2020,San Diego,647,2741,0.236
2020,San Diego,156,965,0.162
2020,San Diego,238,1294,0.184
2020,San Diego,128,488,0.262
2020,San Diego,48,307,0.156
2020,San Diego,86,204,0.422
2020,San Diego,656,3258,0.201
2020,San Diego,232,1572,0.148
2020,San Diego,424,1686,0.251
2020,San Diego,442,2266,0.195
2020,San Diego,501,2918,0.172
2020,San Diego,406,1020,0.398
2020,San Diego,309,676,0.457
2020,San Diego,270,597,0.452
2020,San Diego,1928,7477,0.258
2020,San Diego,1243,4233,0.294
2020,San Diego,685,3244,0.211
2020,San Diego,120,1488,0.081
2020,San Diego,431,1803,0.239
2020,San Diego,543,1046,0.519
2020,San Diego,35,255,0.137
2020,San Diego,54,288,0.188
2020,San Diego,1183,4880,0.242
2020,San Diego,516,2222,0.232
2020,San Diego,667,2658,0.251
2020,San Diego,220,1211,0.182
2020,San Diego,572,1879,0.304
2020,San Diego,292,889,0.328
2020,San Diego,77,430,0.179
2020,San Diego,26,227,0.115
2020,San Diego,1187,4636,0.256
2020,San Diego,582,2069,0.281
2020,San Diego,605,2567,0.236
2020,San Diego,237,1775,0.134
2020,San Diego,358,1750,0.205
2020,San Diego,388,827,0.469
2020,San Diego,125,343,0.364
2020,San Diego,129,267,0.483
2020,San Diego,1237,4962,0.249
2020,San Diego,668,2329,0.287
2020,San Diego,569,2633,0.216
2020,San Diego,617,1906,0.324
2020,San Diego,698,2918,0.239
2020,San Diego,501,1353,0.37
2020,San Diego,105,633,0.166
2020,San Diego,95,367,0.259
2020,San Diego,2016,7177,0.281
2020,San Diego,1297,3762,0.345
2020,San Diego,719,3415,0.211
2020,San Diego,325,1837,0.177
2020,San Diego,416,1834,0.227
2020,San Diego,479,1008,0.475
2020,San Diego,155,469,0.33
2020,San Diego,192,485,0.396
2020,San Diego,1567,5633,0.278
2020,San Diego,924,2872,0.322
2020,San Diego,643,2761,0.233
2020,San Diego,215,1370,0.157
2020,San Diego,460,2002,0.23
2020,San Diego,344,1174,0.293
2020,San Diego,17,201,0.085
2020,San Diego,138,542,0.255
2020,San Diego,1174,5289,0.222
2020,San Diego,757,2790,0.271
2020,San Diego,417,2499,0.167
2020,San Diego,331,2029,0.163
2020,San Diego,242,1907,0.127
2020,San Diego,326,918,0.355
2020,San Diego,92,412,0.223
2020,San Diego,119,287,0.415
2020,San Diego,1110,5553,0.2
2020,San Diego,533,2497,0.213
2020,San Diego,577,3056,0.189
2020,San Diego,228,2415,0.094
2020,San Diego,415,3096,0.134
2020,San Diego,244,822,0.297
2020,San Diego,146,742,0.197
2020,San Diego,42,291,0.144
2020,San Diego,1075,7366,0.146
2020,San Diego,493,3796,0.13
2020,San Diego,582,3570,0.163
2020,San Diego,36,700,0.051
2020,San Diego,159,1594,0.1
2020,San Diego,116,399,0.291
2020,San Diego,94,1219,0.077
2020,San Diego,5,170,0.029
2020,San Diego,410,4082,0.1
2020,San Diego,265,2134,0.124
2020,San Diego,145,1948,0.074
2020,San Diego,455,1946,0.234
2020,San Diego,464,1860,0.249
2020,San Diego,662,1156,0.573
2020,San Diego,67,361,0.186
2020,San Diego,328,466,0.704
2020,San Diego,1976,5789,0.341
2020,San Diego,979,2703,0.362
2020,San Diego,997,3086,0.323
2020,San Diego,425,1577,0.269
2020,San Diego,407,1796,0.227
2020,San Diego,463,1107,0.418
2020,San Diego,199,516,0.386
2020,San Diego,179,283,0.633
2020,San Diego,1673,5279,0.317
2020,San Diego,877,2651,0.331
2020,San Diego,796,2628,0.303
2020,San Diego,662,1358,0.487
2020,San Diego,582,1586,0.367
2020,San Diego,694,1298,0.535
2020,San Diego,29,237,0.122
2020,San Diego,152,214,0.71
2020,San Diego,2119,4693,0.452
2020,San Diego,1063,2217,0.479
2020,San Diego,1056,2476,0.426
2020,San Diego,60,1214,0.049
2020,San Diego,190,1511,0.126
2020,San Diego,135,669,0.202
2020,San Diego,30,403,0.074
2020,San Diego,27,217,0.124
2020,San Diego,442,4014,0.11
2020,San Diego,223,1721,0.13
2020,San Diego,219,2293,0.096
2020,San Diego,95,1175,0.081
2020,San Diego,72,988,0.073
2020,San Diego,97,574,0.169
2020,San Diego,5,203,0.025
2020,San Diego,36,342,0.105
2020,San Diego,305,3282,0.093
2020,San Diego,178,1592,0.112
2020,San Diego,127,1690,0.075
2020,San Diego,494,1961,0.252
2020,San Diego,356,1755,0.203
2020,San Diego,424,999,0.424
2020,San Diego,137,768,0.178
2020,San Diego,177,321,0.551
2020,San Diego,1588,5804,0.274
2020,San Diego,924,2993,0.309
2020,San Diego,664,2811,0.236
2020,San Diego,1200,1579,0.76
2020,San Diego,93,557,0.167
2020,San Diego,0,199,0
2020,San Diego,0,128,0
2020,San Diego,0,98,0
2020,San Diego,1293,2561,0.505
2020,San Diego,738,1279,0.577
2020,San Diego,555,1282,0.433
2020,San Diego,202,1858,0.109
2020,San Diego,128,1755,0.073
2020,San Diego,0,424,0
2020,San Diego,149,778,0.192
2020,San Diego,0,173,0
2020,San Diego,479,4988,0.096
2020,San Diego,326,2639,0.124
2020,San Diego,153,2349,0.065
2020,San Diego,1574,2650,0.594
2020,San Diego,93,1432,0.065
2020,San Diego,0,312,0
2020,San Diego,0,474,0
2020,San Diego,0,247,0
2020,San Diego,1667,5115,0.326
2020,San Diego,682,2168,0.315
2020,San Diego,985,2947,0.334
2020,San Diego,1169,3079,0.38
2020,San Diego,91,2013,0.045
2020,San Diego,29,568,0.051
2020,San Diego,60,804,0.075
2020,San Diego,25,359,0.07
2020,San Diego,1374,6823,0.201
2020,San Diego,449,3186,0.141
2020,San Diego,925,3637,0.254
2020,San Diego,241,1184,0.204
2020,San Diego,109,1700,0.064
2020,San Diego,10,440,0.023
2020,San Diego,30,457,0.066
2020,San Diego,35,291,0.12
2020,San Diego,425,4072,0.104
2020,San Diego,309,2368,0.13
2020,San Diego,116,1704,0.068
2020,San Diego,3812,5583,0.683
2020,San Diego,210,1262,0.166
2020,San Diego,104,263,0.395
2020,San Diego,14,272,0.051
2020,San Diego,89,421,0.211
2020,San Diego,4229,7801,0.542
2020,San Diego,1949,3457,0.564
2020,San Diego,2280,4344,0.525
2020,San Diego,361,1455,0.248
2020,San Diego,167,1696,0.098
2020,San Diego,94,563,0.167
2020,San Diego,57,562,0.101
2020,San Diego,0,165,0
2020,San Diego,679,4441,0.153
2020,San Diego,356,2413,0.148
2020,San Diego,323,2028,0.159
2020,San Diego,127,1156,0.11
2020,San Diego,91,1562,0.058
2020,San Diego,48,782,0.061
2020,San Diego,15,595,0.025
2020,San Diego,44,391,0.113
2020,San Diego,325,4486,0.072
2020,San Diego,126,2417,0.052
2020,San Diego,199,2069,0.096
2020,San Diego,194,1437,0.135
2020,San Diego,228,2133,0.107
2020,San Diego,286,900,0.318
2020,San Diego,106,802,0.132
2020,San Diego,30,325,0.092
2020,San Diego,844,5597,0.151
2020,San Diego,404,2377,0.17
2020,San Diego,440,3220,0.137
2020,San Diego,278,1673,0.166
2020,San Diego,273,1863,0.147
2020,San Diego,305,1082,0.282
2020,San Diego,100,451,0.222
2020,San Diego,55,433,0.127
2020,San Diego,1011,5502,0.184
2020,San Diego,537,2881,0.186
2020,San Diego,474,2621,0.181
2020,San Diego,103,1020,0.101
2020,San Diego,223,1627,0.137
2020,San Diego,66,574,0.115
2020,San Diego,32,550,0.058
2020,San Diego,37,200,0.185
2020,San Diego,461,3971,0.116
2020,San Diego,275,2045,0.134
2020,San Diego,186,1926,0.097
2020,San Diego,210,1802,0.117
2020,San Diego,208,2262,0.092
2020,San Diego,10,736,0.014
2020,San Diego,65,1064,0.061
2020,San Diego,26,375,0.069
2020,San Diego,519,6239,0.083
2020,San Diego,210,2958,0.071
2020,San Diego,309,3281,0.094
2020,San Diego,122,1613,0.076
2020,San Diego,164,1994,0.082
2020,San Diego,159,655,0.243
2020,San Diego,230,694,0.331
2020,San Diego,0,494,0
2020,San Diego,675,5450,0.124
2020,San Diego,305,2486,0.123
2020,San Diego,370,2964,0.125
2020,San Diego,114,1121,0.102
2020,San Diego,181,2493,0.073
2020,San Diego,99,804,0.123
2020,San Diego,85,1083,0.078
2020,San Diego,54,181,0.298
2020,San Diego,533,5682,0.094
2020,San Diego,271,2984,0.091
2020,San Diego,262,2698,0.097
2020,San Diego,84,1254,0.067
2020,San Diego,53,1202,0.044
2020,San Diego,52,357,0.146
2020,San Diego,64,865,0.074
2020,San Diego,0,174,0
2020,San Diego,253,3852,0.066
2020,San Diego,89,1873,0.048
2020,San Diego,164,1979,0.083
2020,San Diego,260,1735,0.15
2020,San Diego,348,2122,0.164
2020,San Diego,637,1512,0.421
2020,San Diego,69,873,0.079
2020,San Diego,172,520,0.331
2020,San Diego,1486,6762,0.22
2020,San Diego,857,3501,0.245
2020,San Diego,629,3261,0.193
2020,San Diego,51,763,0.067
2020,San Diego,56,1789,0.031
2020,San Diego,96,847,0.113
2020,San Diego,10,433,0.023
2020,San Diego,0,249,0
2020,San Diego,213,4081,0.052
2020,San Diego,119,1916,0.062
2020,San Diego,94,2165,0.043
2020,San Diego,59,1454,0.041
2020,San Diego,113,1776,0.064
2020,San Diego,61,626,0.097
2020,San Diego,76,903,0.084
2020,San Diego,0,136,0
2020,San Diego,309,4895,0.063
2020,San Diego,258,2595,0.099
2020,San Diego,51,2300,0.022
2020,San Diego,152,1004,0.151
2020,San Diego,112,1528,0.073
2020,San Diego,52,415,0.125
2020,San Diego,56,559,0.1
2020,San Diego,26,153,0.17
2020,San Diego,398,3659,0.109
2020,San Diego,230,1806,0.127
2020,San Diego,168,1853,0.091
2020,San Diego,212,1268,0.167
2020,San Diego,367,2414,0.152
2020,San Diego,405,1128,0.359
2020,San Diego,58,1224,0.047
2020,San Diego,43,289,0.149
2020,San Diego,1085,6323,0.172
2020,San Diego,623,3317,0.188
2020,San Diego,462,3006,0.154
2020,San Diego,157,1671,0.094
2020,San Diego,143,1767,0.081
2020,San Diego,226,957,0.236
2020,San Diego,92,459,0.2
2020,San Diego,38,795,0.048
2020,San Diego,656,5649,0.116
2020,San Diego,324,2982,0.109
2020,San Diego,332,2667,0.124
2020,San Diego,92,1013,0.091
2020,San Diego,147,1790,0.082
2020,San Diego,34,714,0.048
2020,San Diego,72,777,0.093
2020,San Diego,0,231,0
2020,San Diego,345,4525,0.076
2020,San Diego,234,2402,0.097
2020,San Diego,111,2123,0.052
2020,San Diego,112,1605,0.07
2020,San Diego,307,2447,0.125
2020,San Diego,444,1730,0.257
2020,San Diego,65,1020,0.064
2020,San Diego,88,181,0.486
2020,San Diego,1016,6983,0.145
2020,San Diego,569,3570,0.159
2020,San Diego,447,3413,0.131
2020,San Diego,88,1649,0.053
2020,San Diego,133,2353,0.057
2020,San Diego,31,750,0.041
2020,San Diego,24,673,0.036
2020,San Diego,0,119,0
2020,San Diego,276,5544,0.05
2020,San Diego,112,2938,0.038
2020,San Diego,164,2606,0.063
2020,San Diego,26,862,0.03
2020,San Diego,25,1296,0.019
2020,San Diego,30,559,0.054
2020,San Diego,23,446,0.052
2020,San Diego,0,166,0
2020,San Diego,104,3329,0.031
2020,San Diego,78,1686,0.046
2020,San Diego,26,1643,0.016
2020,San Diego,66,1125,0.059
2020,San Diego,67,1529,0.044
2020,San Diego,48,675,0.071
2020,San Diego,65,584,0.111
2020,San Diego,0,128,0
2020,San Diego,246,4041,0.061
2020,San Diego,160,1967,0.081
2020,San Diego,86,2074,0.041
2020,San Diego,118,907,0.13
2020,San Diego,128,1685,0.076
2020,San Diego,55,600,0.092
2020,San Diego,18,581,0.031
2020,San Diego,0,191,0
2020,San Diego,319,3964,0.08
2020,San Diego,124,2049,0.061
2020,San Diego,195,1915,0.102
2020,San Diego,188,1020,0.184
2020,San Diego,172,1244,0.138
2020,San Diego,244,980,0.249
2020,San Diego,16,212,0.075
2020,San Diego,271,438,0.619
2020,San Diego,891,3894,0.229
2020,San Diego,524,2043,0.256
2020,San Diego,367,1851,0.198
2020,San Diego,245,1096,0.224
2020,San Diego,259,1379,0.188
2020,San Diego,282,1097,0.257
2020,San Diego,219,521,0.42
2020,San Diego,101,318,0.318
2020,San Diego,1106,4411,0.251
2020,San Diego,652,2469,0.264
2020,San Diego,454,1942,0.234
2020,San Diego,150,1036,0.145
2020,San Diego,228,1180,0.193
2020,San Diego,328,930,0.353
2020,San Diego,58,275,0.211
2020,San Diego,64,271,0.236
2020,San Diego,828,3692,0.224
2020,San Diego,443,2055,0.216
2020,San Diego,385,1637,0.235
2020,San Diego,647,2019,0.32
2020,San Diego,622,2213,0.281
2020,San Diego,698,1757,0.397
2020,San Diego,44,512,0.086
2020,San Diego,258,518,0.498
2020,San Diego,2269,7019,0.323
2020,San Diego,1299,3934,0.33
2020,San Diego,970,3085,0.314
2020,San Diego,170,2381,0.071
2020,San Diego,110,2225,0.049
2020,San Diego,132,719,0.184
2020,San Diego,13,819,0.016
2020,San Diego,19,554,0.034
2020,San Diego,444,6698,0.066
2020,San Diego,176,3449,0.051
2020,San Diego,268,3249,0.082
2020,San Diego,132,1005,0.131
2020,San Diego,168,1598,0.105
2020,San Diego,71,602,0.118
2020,San Diego,44,370,0.119
2020,San Diego,28,199,0.141
2020,San Diego,443,3774,0.117
2020,San Diego,183,1653,0.111
2020,San Diego,260,2121,0.123
2020,San Diego,436,1753,0.249
2020,San Diego,352,1701,0.207
2020,San Diego,315,1066,0.295
2020,San Diego,123,447,0.275
2020,San Diego,135,265,0.509
2020,San Diego,1361,5232,0.26
2020,San Diego,728,2614,0.279
2020,San Diego,633,2618,0.242
2020,San Diego,293,1423,0.206
2020,San Diego,361,1498,0.241
2020,San Diego,327,816,0.401
2020,San Diego,55,325,0.169
2020,San Diego,181,371,0.488
2020,San Diego,1217,4433,0.275
2020,San Diego,698,2126,0.328
2020,San Diego,519,2307,0.225
2020,San Diego,313,1324,0.236
2020,San Diego,424,1716,0.247
2020,San Diego,324,873,0.371
2020,San Diego,208,895,0.232
2020,San Diego,86,306,0.281
2020,San Diego,1355,5114,0.265
2020,San Diego,772,2702,0.286
2020,San Diego,583,2412,0.242
2020,San Diego,84,819,0.103
2020,San Diego,117,1141,0.103
2020,San Diego,215,970,0.222
2020,San Diego,37,228,0.162
2020,San Diego,63,193,0.326
2020,San Diego,516,3351,0.154
2020,San Diego,297,1670,0.178
