Year,Geography Name,Poverty Estimate,Population Estimate,Poverty Percent
2020,Census Tract 81.02,39,1841,0.021
2020,Census Tract 82.01,50,334,0.15
2020,Census Tract 82.01,28,746,0.038
2020,Census Tract 216,12,517,0.023
2020,Census Tract 82.01,0,159,0
2020,Census Tract 216,23,247,0.093
2020,Census Tract 82.01,0,535,0
2020,Census Tract 216,262,2519,0.104
2020,Census Tract 82.01,0,291,0
2020,Census Tract 216,184,1327,0.139
2020,Census Tract 82.01,78,2065,0.038
2020,Census Tract 216,78,1192,0.065
2020,Census Tract 82.01,43,925,0.046
2020,Census Tract 82.01,35,1140,0.031
2020,Census Tract 82.02,23,59,0.39
2020,Census Tract 82.02,0,197,0
2020,Census Tract 82.02,0,34,0
2020,Census Tract 82.02,16,687,0.023
2020,Census Tract 82.02,0,10,0
2020,Census Tract 82.02,39,987,0.04
2020,Census Tract 82.02,27,633,0.043
2020,Census Tract 82.02,12,354,0.034
2020,Census Tract 83.01,32,649,0.049
2020,Census Tract 83.01,11,928,0.012
2020,Census Tract 83.01,0,448,0
2020,Census Tract 83.01,29,1039,0.028
2020,Census Tract 83.01,0,135,0
2020,Census Tract 83.01,72,3199,0.023
2020,Census Tract 83.01,43,1571,0.027
2020,Census Tract 83.01,29,1628,0.018
2020,Census Tract 83.03,69,292,0.236
2020,Census Tract 83.03,145,1307,0.111
2020,Census Tract 83.03,162,564,0.287
2020,Census Tract 83.03,48,1208,0.04
2020,Census Tract 83.03,0,100,0
2020,Census Tract 83.03,424,3471,0.122
2020,Census Tract 83.03,302,1840,0.164
2020,Census Tract 83.03,122,1631,0.075
2020,Census Tract 83.05,178,669,0.266
2020,Census Tract 83.05,38,212,0.179
2020,Census Tract 83.05,27,63,0.429
2020,Census Tract 83.05,6,58,0.103
2020,Census Tract 83.05,59,134,0.44
2020,Census Tract 83.05,308,1136,0.271
2020,Census Tract 83.05,156,549,0.284
2020,Census Tract 83.05,152,587,0.259
2020,Census Tract 83.06,38,373,0.102
2020,Census Tract 83.06,22,1072,0.021
2020,Census Tract 83.06,14,598,0.023
2020,Census Tract 83.06,8,775,0.01
2020,Census Tract 83.06,0,81,0
2020,Census Tract 83.06,82,2899,0.028
2020,Census Tract 83.06,36,1480,0.024
2020,Census Tract 83.06,46,1419,0.032
2020,Census Tract 83.07,390,952,0.41
2020,Census Tract 83.07,34,1661,0.02
2020,Census Tract 83.07,19,621,0.031
2020,Census Tract 83.07,46,913,0.05
2020,Census Tract 83.07,0,289,0
2020,Census Tract 83.07,489,4436,0.11
2020,Census Tract 83.07,132,2032,0.065
2020,Census Tract 83.07,357,2404,0.149
2020,Census Tract 83.10,76,598,0.127
2020,Census Tract 83.10,252,2227,0.113
2020,Census Tract 83.10,61,771,0.079
2020,Census Tract 83.10,30,1813,0.017
2020,Census Tract 83.10,17,343,0.05
2020,Census Tract 83.10,436,5752,0.076
2020,Census Tract 83.10,290,2958,0.098
2020,Census Tract 83.10,146,2794,0.052
2020,Census Tract 83.11,39,303,0.129
2020,Census Tract 83.11,11,1048,0.01
2020,Census Tract 83.11,0,401,0
2020,Census Tract 83.11,55,863,0.064
2020,Census Tract 83.11,0,152,0
2020,Census Tract 83.11,105,2767,0.038
2020,Census Tract 83.11,53,1345,0.039
2020,Census Tract 83.11,52,1422,0.037
2020,Census Tract 83.12,49,508,0.096
2020,Census Tract 83.12,76,1482,0.051
2020,Census Tract 83.12,8,540,0.015
2020,Census Tract 83.12,44,945,0.047
2020,Census Tract 83.12,0,96,0
2020,Census Tract 83.12,177,3571,0.05
2020,Census Tract 83.12,141,2027,0.07
2020,Census Tract 83.12,36,1544,0.023
2020,Census Tract 83.13,41,295,0.139
2020,Census Tract 83.13,22,865,0.025
2020,Census Tract 83.13,25,398,0.063
2020,Census Tract 83.13,7,557,0.013
2020,Census Tract 83.13,4,85,0.047
2020,Census Tract 83.13,99,2200,0.045
2020,Census Tract 83.13,21,988,0.021
2020,Census Tract 189.04,392,1195,0.328
2020,Census Tract 189.04,67,912,0.073
2020,Census Tract 189.04,193,634,0.304
2020,Census Tract 189.04,1194,5742,0.208
2020,Census Tract 189.04,577,2514,0.23
2020,Census Tract 189.04,617,3228,0.191
2020,Census Tract 189.05,260,1816,0.143
2020,Census Tract 83.13,78,1212,0.064
2020,Census Tract 83.24,43,883,0.049
2020,Census Tract 83.24,236,3087,0.076
2020,Census Tract 83.24,36,937,0.038
2020,Census Tract 83.24,0,1836,0
2020,Census Tract 83.24,0,391,0
2020,Census Tract 83.24,315,7134,0.044
2020,Census Tract 83.24,159,3280,0.048
2020,Census Tract 83.24,156,3854,0.04
2020,Census Tract 83.27,92,897,0.103
2020,Census Tract 83.27,135,2587,0.052
2020,Census Tract 83.27,14,964,0.015
2020,Census Tract 83.27,0,1019,0
2020,Census Tract 83.27,0,371,0
2020,Census Tract 83.27,241,5838,0.041
2020,Census Tract 83.27,176,3076,0.057
2020,Census Tract 83.27,65,2762,0.024
2020,Census Tract 83.28,205,721,0.284
2020,Census Tract 83.28,186,3185,0.058
2020,Census Tract 83.28,77,1759,0.044
2020,Census Tract 83.28,34,618,0.055
2020,Census Tract 83.28,0,414,0
2020,Census Tract 83.28,502,6697,0.075
2020,Census Tract 83.28,360,3625,0.099
2020,Census Tract 83.28,142,3072,0.046
2020,Census Tract 83.30,0,384,0
2020,Census Tract 83.30,91,2361,0.039
2020,Census Tract 83.30,73,1040,0.07
2020,Census Tract 83.30,0,598,0
2020,Census Tract 83.30,16,443,0.036
2020,Census Tract 83.30,180,4826,0.037
2020,Census Tract 83.30,90,2472,0.036
2020,Census Tract 83.30,90,2354,0.038
2020,Census Tract 83.31,20,385,0.052
2020,Census Tract 83.31,13,1348,0.01
2020,Census Tract 83.31,0,556,0
2020,Census Tract 83.31,3,311,0.01
2020,Census Tract 83.31,0,106,0
2020,Census Tract 83.31,36,2706,0.013
2020,Census Tract 83.31,30,1492,0.02
2020,Census Tract 83.31,6,1214,0.005
2020,Census Tract 83.36,4,331,0.012
2020,Census Tract 83.36,23,1108,0.021
2020,Census Tract 83.36,4,430,0.009
2020,Census Tract 83.36,0,312,0
2020,Census Tract 83.36,5,87,0.057
2020,Census Tract 83.36,36,2268,0.016
2020,Census Tract 83.36,9,1105,0.008
2020,Census Tract 83.36,27,1163,0.023
2020,Census Tract 83.37,87,864,0.101
2020,Census Tract 83.37,17,2022,0.008
2020,Census Tract 83.37,0,906,0
2020,Census Tract 83.37,58,984,0.059
2020,Census Tract 83.37,0,406,0
2020,Census Tract 83.37,162,5182,0.031
2020,Census Tract 83.37,111,2699,0.041
2020,Census Tract 83.37,51,2483,0.021
2020,Census Tract 83.39,691,1256,0.55
2020,Census Tract 83.39,52,472,0.11
2020,Census Tract 83.39,0,71,0
2020,Census Tract 83.39,0,54,0
2020,Census Tract 83.39,18,63,0.286
2020,Census Tract 83.39,761,1916,0.397
2020,Census Tract 83.39,339,770,0.44
2020,Census Tract 83.39,422,1146,0.368
2020,Census Tract 83.43,1003,2467,0.407
2020,Census Tract 83.43,98,1331,0.074
2020,Census Tract 83.43,49,225,0.218
2020,Census Tract 83.43,21,339,0.062
2020,Census Tract 83.43,3,338,0.009
2020,Census Tract 83.43,1174,4700,0.25
2020,Census Tract 83.43,519,2207,0.235
2020,Census Tract 83.43,655,2493,0.263
2020,Census Tract 83.44,107,742,0.144
2020,Census Tract 83.44,29,1305,0.022
2020,Census Tract 83.44,0,669,0
2020,Census Tract 83.44,45,907,0.05
2020,Census Tract 83.44,0,142,0
2020,Census Tract 83.44,181,3765,0.048
2020,Census Tract 83.44,91,1852,0.049
2020,Census Tract 83.44,90,1913,0.047
2020,Census Tract 83.45,147,617,0.238
2020,Census Tract 83.45,74,1980,0.037
2020,Census Tract 83.45,29,802,0.036
2020,Census Tract 83.45,72,1162,0.062
2020,Census Tract 83.45,0,71,0
2020,Census Tract 83.45,322,4632,0.07
2020,Census Tract 83.45,194,2572,0.075
2020,Census Tract 83.45,128,2060,0.062
2020,Census Tract 83.46,48,899,0.053
2020,Census Tract 83.46,8,1971,0.004
2020,Census Tract 83.46,0,433,0
2020,Census Tract 83.46,46,641,0.072
2020,Census Tract 83.46,0,431,0
2020,Census Tract 83.46,102,4375,0.023
2020,Census Tract 83.46,58,2205,0.026
2020,Census Tract 83.46,44,2170,0.02
2020,Census Tract 83.47,41,1743,0.024
2020,Census Tract 83.47,65,2840,0.023
2020,Census Tract 83.47,56,955,0.059
2020,Census Tract 83.47,112,1252,0.089
2020,Census Tract 83.47,0,504,0
2020,Census Tract 83.47,274,7294,0.038
2020,Census Tract 83.47,173,3421,0.051
2020,Census Tract 83.47,101,3873,0.026
2020,Census Tract 83.48,145,1577,0.092
2020,Census Tract 83.48,138,2097,0.066
2020,Census Tract 83.48,28,629,0.045
2020,Census Tract 83.48,21,908,0.023
2020,Census Tract 83.48,16,136,0.118
2020,Census Tract 83.48,348,5347,0.065
2020,Census Tract 83.48,273,2870,0.095
2020,Census Tract 83.48,75,2477,0.03
2020,Census Tract 83.49,27,864,0.031
2020,Census Tract 83.49,29,1724,0.017
2020,Census Tract 83.49,0,421,0
2020,Census Tract 83.49,0,631,0
2020,Census Tract 83.49,0,286,0
2020,Census Tract 83.49,56,3926,0.014
2020,Census Tract 83.49,32,1957,0.016
2020,Census Tract 83.49,24,1969,0.012
2020,Census Tract 83.50,40,1873,0.021
2020,Census Tract 83.50,156,2726,0.057
2020,Census Tract 83.50,28,903,0.031
2020,Census Tract 83.50,79,671,0.118
2020,Census Tract 83.50,0,631,0
2020,Census Tract 83.50,303,6804,0.045
2020,Census Tract 83.50,116,3190,0.036
2020,Census Tract 83.50,187,3614,0.052
2020,Census Tract 83.51,62,1647,0.038
2020,Census Tract 83.51,116,1843,0.063
2020,Census Tract 83.51,10,468,0.021
2020,Census Tract 83.51,22,534,0.041
2020,Census Tract 83.51,0,282,0
2020,Census Tract 83.51,210,4774,0.044
2020,Census Tract 83.51,46,2222,0.021
2020,Census Tract 83.51,164,2552,0.064
2020,Census Tract 83.52,210,1317,0.159
2020,Census Tract 83.52,191,1468,0.13
2020,Census Tract 83.52,21,711,0.03
2020,Census Tract 83.52,35,435,0.08
2020,Census Tract 83.52,0,285,0
2020,Census Tract 83.52,457,4216,0.108
2020,Census Tract 83.52,178,2102,0.085
2020,Census Tract 83.52,279,2114,0.132
2020,Census Tract 83.53,125,1120,0.112
2020,Census Tract 83.53,143,2021,0.071
2020,Census Tract 83.53,134,754,0.178
2020,Census Tract 83.53,48,989,0.049
2020,Census Tract 83.53,47,318,0.148
2020,Census Tract 83.53,497,5202,0.096
2020,Census Tract 83.53,248,2432,0.102
2020,Census Tract 83.53,249,2770,0.09
2020,Census Tract 83.55,28,861,0.033
2020,Census Tract 83.55,63,1210,0.052
2020,Census Tract 83.55,0,370,0
2020,Census Tract 83.55,3,397,0.008
2020,Census Tract 83.55,0,270,0
2020,Census Tract 83.55,94,3108,0.03
2020,Census Tract 83.55,55,1630,0.034
2020,Census Tract 83.55,39,1478,0.026
2020,Census Tract 83.56,152,1206,0.126
2020,Census Tract 83.56,191,1629,0.117
2020,Census Tract 83.56,36,744,0.048
2020,Census Tract 83.56,46,430,0.107
2020,Census Tract 83.56,0,285,0
2020,Census Tract 83.56,425,4294,0.099
2020,Census Tract 83.56,201,2033,0.099
2020,Census Tract 83.56,224,2261,0.099
2020,Census Tract 83.57,492,1745,0.282
2020,Census Tract 83.57,127,1801,0.071
2020,Census Tract 83.57,62,495,0.125
2020,Census Tract 83.57,157,523,0.3
2020,Census Tract 83.57,12,333,0.036
2020,Census Tract 83.57,850,4897,0.174
2020,Census Tract 83.57,399,2326,0.172
2020,Census Tract 83.57,451,2571,0.175
2020,Census Tract 83.58,194,1944,0.1
2020,Census Tract 83.58,175,2813,0.062
2020,Census Tract 83.58,104,897,0.116
2020,Census Tract 83.58,84,1264,0.066
2020,Census Tract 83.58,57,293,0.195
2020,Census Tract 83.58,614,7211,0.085
2020,Census Tract 83.58,330,3508,0.094
2020,Census Tract 83.58,284,3703,0.077
2020,Census Tract 83.59,191,1932,0.099
2020,Census Tract 83.59,203,1337,0.152
2020,Census Tract 83.59,86,507,0.17
2020,Census Tract 83.59,6,351,0.017
2020,Census Tract 83.59,86,327,0.263
2020,Census Tract 83.59,572,4454,0.128
2020,Census Tract 83.59,257,2152,0.119
2020,Census Tract 83.59,315,2302,0.137
2020,Census Tract 83.60,242,2094,0.116
2020,Census Tract 83.60,140,2902,0.048
2020,Census Tract 83.60,0,1138,0
2020,Census Tract 83.60,41,652,0.063
2020,Census Tract 83.60,81,470,0.172
2020,Census Tract 83.60,504,7256,0.069
2020,Census Tract 83.60,203,3473,0.058
2020,Census Tract 83.60,301,3783,0.08
2020,Census Tract 83.61,758,1466,0.517
2020,Census Tract 83.61,77,776,0.099
2020,Census Tract 83.61,32,148,0.216
2020,Census Tract 83.61,13,365,0.036
2020,Census Tract 83.61,28,89,0.315
2020,Census Tract 83.61,908,2844,0.319
2020,Census Tract 83.61,526,1575,0.334
2020,Census Tract 83.61,382,1269,0.301
2020,Census Tract 83.62,177,1013,0.175
2020,Census Tract 83.62,84,1315,0.064
2020,Census Tract 83.62,19,454,0.042
2020,Census Tract 83.62,10,441,0.023
2020,Census Tract 83.62,31,255,0.122
2020,Census Tract 83.62,321,3478,0.092
2020,Census Tract 83.62,133,1457,0.091
2020,Census Tract 83.62,188,2021,0.093
2020,Census Tract 83.63,1567,3171,0.494
2020,Census Tract 83.63,237,1295,0.183
2020,Census Tract 83.63,0,202,0
2020,Census Tract 83.63,41,132,0.311
2020,Census Tract 83.63,45,178,0.253
2020,Census Tract 83.63,1890,4978,0.38
2020,Census Tract 83.63,1091,2482,0.44
2020,Census Tract 83.63,799,2496,0.32
2020,Census Tract 83.64,1575,3607,0.437
2020,Census Tract 83.64,76,1154,0.066
2020,Census Tract 83.64,33,224,0.147
2020,Census Tract 83.64,0,334,0
2020,Census Tract 83.64,17,209,0.081
2020,Census Tract 83.64,1701,5528,0.308
2020,Census Tract 83.64,967,2697,0.359
2020,Census Tract 83.64,734,2831,0.259
2020,Census Tract 83.65,8,525,0.015
2020,Census Tract 83.65,33,1396,0.024
2020,Census Tract 83.65,41,499,0.082
2020,Census Tract 83.65,0,395,0
2020,Census Tract 83.65,9,123,0.073
2020,Census Tract 83.65,91,2938,0.031
2020,Census Tract 83.65,34,1595,0.021
2020,Census Tract 83.65,57,1343,0.042
2020,Census Tract 83.66,3,1028,0.003
2020,Census Tract 83.66,86,3772,0.023
2020,Census Tract 83.66,37,1613,0.023
2020,Census Tract 83.66,38,501,0.076
2020,Census Tract 83.66,0,325,0
2020,Census Tract 83.66,164,7239,0.023
2020,Census Tract 83.66,76,3461,0.022
2020,Census Tract 83.66,88,3778,0.023
2020,Census Tract 83.67,82,520,0.158
2020,Census Tract 83.67,115,1518,0.076
2020,Census Tract 83.67,182,684,0.266
2020,Census Tract 83.67,37,227,0.163
2020,Census Tract 83.67,0,230,0
2020,Census Tract 83.67,416,3179,0.131
2020,Census Tract 83.67,188,1565,0.12
2020,Census Tract 83.67,228,1614,0.141
2020,Census Tract 83.68,36,1122,0.032
2020,Census Tract 83.68,112,3380,0.033
2020,Census Tract 83.68,119,1602,0.074
2020,Census Tract 83.68,17,622,0.027
2020,Census Tract 83.68,0,372,0
2020,Census Tract 83.68,284,7098,0.04
2020,Census Tract 83.68,197,3865,0.051
2020,Census Tract 83.68,87,3233,0.027
2020,Census Tract 83.69,56,1466,0.038
2020,Census Tract 83.69,0,1498,0
2020,Census Tract 83.69,0,727,0
2020,Census Tract 83.69,0,99,0
2020,Census Tract 83.69,0,132,0
2020,Census Tract 83.69,56,3922,0.014
2020,Census Tract 83.69,25,1808,0.014
2020,Census Tract 83.69,31,2114,0.015
2020,Census Tract 83.70,66,1082,0.061
2020,Census Tract 83.70,27,1713,0.016
2020,Census Tract 83.70,0,380,0
2020,Census Tract 83.70,0,275,0
2020,Census Tract 83.70,0,436,0
2020,Census Tract 83.70,93,3886,0.024
2020,Census Tract 83.70,66,2261,0.029
2020,Census Tract 83.70,27,1625,0.017
2020,Census Tract 83.71,0,908,0
2020,Census Tract 83.71,71,1537,0.046
2020,Census Tract 83.71,73,802,0.091
2020,Census Tract 83.71,0,170,0
2020,Census Tract 83.71,0,99,0
2020,Census Tract 83.71,144,3516,0.041
2020,Census Tract 83.71,73,2011,0.036
2020,Census Tract 83.71,71,1505,0.047
2020,Census Tract 83.72,0,457,0
2020,Census Tract 83.72,0,2050,0
2020,Census Tract 83.72,0,1068,0
2020,Census Tract 83.72,94,184,0.511
2020,Census Tract 83.72,0,360,0
2020,Census Tract 83.72,94,4119,0.023
2020,Census Tract 83.72,47,2261,0.021
2020,Census Tract 83.72,47,1858,0.025
2020,Census Tract 83.73,60,832,0.072
2020,Census Tract 83.73,15,1438,0.01
2020,Census Tract 83.73,31,645,0.048
2020,Census Tract 83.73,0,464,0
2020,Census Tract 83.73,0,28,0
2020,Census Tract 83.73,106,3407,0.031
2020,Census Tract 83.73,91,1844,0.049
2020,Census Tract 83.73,15,1563,0.01
2020,Census Tract 83.74,6,383,0.016
2020,Census Tract 83.74,0,2111,0
2020,Census Tract 83.74,0,1318,0
2020,Census Tract 83.74,0,387,0
2020,Census Tract 83.74,0,145,0
2020,Census Tract 83.74,6,4344,0.001
2020,Census Tract 83.74,6,2278,0.003
2020,Census Tract 83.74,0,2066,0
2020,Census Tract 83.75,540,1769,0.305
2020,Census Tract 83.75,275,1645,0.167
2020,Census Tract 83.75,60,210,0.286
2020,Census Tract 83.75,0,170,0
2020,Census Tract 83.75,0,310,0
2020,Census Tract 83.75,875,4104,0.213
2020,Census Tract 83.75,419,2125,0.197
2020,Census Tract 83.75,456,1979,0.23
2020,Census Tract 83.76,1360,3077,0.442
2020,Census Tract 83.76,108,1671,0.065
2020,Census Tract 83.76,85,561,0.152
2020,Census Tract 83.76,0,527,0
2020,Census Tract 83.76,0,165,0
2020,Census Tract 83.76,1553,6001,0.259
2020,Census Tract 83.76,462,2322,0.199
2020,Census Tract 83.76,1091,3679,0.297
2020,Census Tract 83.77,775,1405,0.552
2020,Census Tract 83.77,36,479,0.075
2020,Census Tract 83.77,98,98,1
2020,Census Tract 83.77,32,190,0.168
2020,Census Tract 83.77,0,51,0
2020,Census Tract 83.77,941,2223,0.423
2020,Census Tract 83.77,474,1303,0.364
2020,Census Tract 83.77,467,920,0.508
2020,Census Tract 83.78,262,489,0.536
2020,Census Tract 83.78,37,233,0.159
2020,Census Tract 83.78,0,28,0
2020,Census Tract 83.78,37,63,0.587
2020,Census Tract 83.78,0,0,
2020,Census Tract 83.78,336,813,0.413
2020,Census Tract 83.78,75,339,0.221
2020,Census Tract 83.78,261,474,0.551
2020,Census Tract 83.79,1490,2552,0.584
2020,Census Tract 83.79,121,481,0.252
2020,Census Tract 83.79,40,102,0.392
2020,Census Tract 83.79,80,864,0.093
2020,Census Tract 83.79,26,201,0.129
2020,Census Tract 83.79,1757,4200,0.418
2020,Census Tract 83.79,803,1874,0.428
2020,Census Tract 83.79,954,2326,0.41
2020,Census Tract 83.80,292,2537,0.115
2020,Census Tract 83.80,152,2557,0.059
2020,Census Tract 83.80,109,849,0.128
2020,Census Tract 83.80,112,704,0.159
2020,Census Tract 83.80,53,582,0.091
2020,Census Tract 83.80,718,7229,0.099
2020,Census Tract 83.80,580,3787,0.153
2020,Census Tract 83.80,138,3442,0.04
2020,Census Tract 83.81,0,1619,0
2020,Census Tract 83.81,103,1224,0.084
2020,Census Tract 83.81,22,169,0.13
2020,Census Tract 83.81,21,223,0.094
2020,Census Tract 83.81,0,347,0
2020,Census Tract 83.81,146,3582,0.041
2020,Census Tract 83.81,97,1469,0.066
2020,Census Tract 83.81,49,2113,0.023
2020,Census Tract 218,15,259,0.058
2020,Census Tract 85.01,135,1524,0.089
2020,Census Tract 85.01,165,2098,0.079
2020,Census Tract 85.01,235,916,0.257
2020,Census Tract 85.01,83,784,0.106
2020,Census Tract 85.01,44,603,0.073
2020,Census Tract 85.01,662,5925,0.112
2020,Census Tract 85.01,361,3032,0.119
2020,Census Tract 85.01,301,2893,0.104
2020,Census Tract 85.02,245,1919,0.128
2020,Census Tract 85.02,323,3090,0.105
2020,Census Tract 85.02,44,1142,0.039
2020,Census Tract 85.02,200,1422,0.141
2020,Census Tract 85.02,0,392,0
2020,Census Tract 85.02,812,7965,0.102
2020,Census Tract 85.02,656,4351,0.151
2020,Census Tract 85.02,156,3614,0.043
2020,Census Tract 85.03,434,2219,0.196
2020,Census Tract 85.03,184,3133,0.059
2020,Census Tract 85.03,250,1572,0.159
2020,Census Tract 85.03,72,1422,0.051
2020,Census Tract 85.03,0,238,0
2020,Census Tract 85.03,940,8584,0.11
2020,Census Tract 85.03,494,4101,0.12
2020,Census Tract 85.03,446,4483,0.099
2020,Census Tract 85.04,221,1596,0.138
2020,Census Tract 85.04,140,2204,0.064
2020,Census Tract 85.04,77,867,0.089
2020,Census Tract 85.04,122,1181,0.103
2020,Census Tract 85.04,31,541,0.057
2020,Census Tract 85.04,591,6389,0.093
2020,Census Tract 85.04,319,3026,0.105
2020,Census Tract 85.04,272,3363,0.081
2020,Census Tract 85.05,320,1971,0.162
2020,Census Tract 85.05,125,2293,0.055
2020,Census Tract 85.05,55,540,0.102
2020,Census Tract 85.05,18,842,0.021
2020,Census Tract 85.05,0,231,0
2020,Census Tract 85.05,518,5877,0.088
2020,Census Tract 85.05,201,2664,0.075
2020,Census Tract 85.05,317,3213,0.099
2020,Census Tract 85.06,130,1294,0.1
2020,Census Tract 85.06,120,1826,0.066
2020,Census Tract 85.06,25,629,0.04
2020,Census Tract 85.06,50,556,0.09
2020,Census Tract 85.06,0,234,0
2020,Census Tract 85.06,325,4539,0.072
2020,Census Tract 85.06,134,2023,0.066
2020,Census Tract 85.06,191,2516,0.076
2020,Census Tract 85.07,267,2304,0.116
2020,Census Tract 85.07,117,3094,0.038
2020,Census Tract 85.07,107,882,0.121
2020,Census Tract 85.07,102,1129,0.09
2020,Census Tract 85.07,65,409,0.159
2020,Census Tract 85.07,658,7818,0.084
2020,Census Tract 85.07,352,3923,0.09
2020,Census Tract 85.07,306,3895,0.079
2020,Census Tract 85.09,154,2057,0.075
2020,Census Tract 85.09,83,2944,0.028
2020,Census Tract 85.09,0,732,0
2020,Census Tract 85.09,139,999,0.139
2020,Census Tract 85.09,0,330,0
2020,Census Tract 85.09,376,7062,0.053
2020,Census Tract 85.09,85,3352,0.025
2020,Census Tract 85.09,291,3710,0.078
2020,Census Tract 85.10,201,1844,0.109
2020,Census Tract 85.10,269,2641,0.102
2020,Census Tract 85.10,12,776,0.015
2020,Census Tract 85.10,276,1009,0.274
2020,Census Tract 85.10,131,343,0.382
2020,Census Tract 85.10,889,6613,0.134
2020,Census Tract 85.10,396,2832,0.14
2020,Census Tract 85.10,493,3781,0.13
2020,Census Tract 85.11,243,2109,0.115
2020,Census Tract 85.11,83,2092,0.04
2020,Census Tract 85.11,59,369,0.16
2020,Census Tract 85.11,111,287,0.387
2020,Census Tract 85.11,21,205,0.102
2020,Census Tract 85.11,517,5062,0.102
2020,Census Tract 85.11,245,2445,0.1
2020,Census Tract 85.11,272,2617,0.104
2020,Census Tract 85.12,109,997,0.109
2020,Census Tract 85.12,105,1794,0.059
2020,Census Tract 85.12,0,665,0
2020,Census Tract 85.12,73,893,0.082
2020,Census Tract 85.12,0,222,0
2020,Census Tract 85.12,287,4571,0.063
2020,Census Tract 85.12,92,2191,0.042
